url,postal_code,municipality,property_id,price,vat,currently_leased,availability,number_of_bedrooms,furnished,attic,garage,number_of_garages,number_of_bathrooms,number_of_toilets,type_of_heating,elevator,orientation_of_the_front_facade,number_of_facades,number_of_floors,garden,terrace,specific_primary_energy_consumption,certification_electrical_installation,urbanism_affectation,flooding_area_type,demarcated_flooding_area
https://immovlan.be/en/detail/residence/for-sale/4400/flemalle/vbd48558,4400,flemalle,VBD48558,270000,0,0,On contract,4,,,,,1,2,Gas,,,3,2,,,445,,,,
https://immovlan.be/en/detail/villa/for-sale/1640/sint-genesius-rode/vbd48561,1640,sint-genesius-rode,VBD48561,795000,0,,On contract,3,0,,1,1,1,1,,0,,4,1,,,435,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd48578,6060,gilly,VBD48578,195000,0,0,On contract,6,,,,,,1,Gas,,,2,2,,,248,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd48560,1180,ukkel,VBD48560,899000,0,0,On contract,6,0,,,,2,3,Gas,0,North,2,3,,,275,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/6180/courcelles/vbd48598,6180,courcelles,VBD48598,90000,0,0,On contract,3,,,,,,,,,,3,,,,715,,,,
https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vwd15570,1470,genappe,VWD15570,450000,0,0,On contract,4,,1,,,1,,Gas,,,2,,,,218,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu64927,9400,ninove,RBU64927,145000,0,,,2,,1,,,,,Gas,0,West,,,,,838,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1560/hoeilaart/rbu64929,1560,hoeilaart,RBU64929,539000,0,,,4,,,1,1,1,,Gas,0,South-west,,,,,247,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9900/eeklo/rbu64930,9900,eeklo,RBU64930,415000,0,,,4,0,,,,2,,Gas,0,,,3,,,223,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu64931,9400,ninove,RBU64931,299000,0,,,6,,,1,1,1,,Gas,0,,,4,,,364,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/8760/meulebeke/rbu64932,8760,meulebeke,RBU64932,185000,0,,,4,,1,1,1,1,,Fuel oil,0,North-east,,3,,,840,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbd48612,1140,evere,VBD48612,440000,0,0,Immediately,4,0,,,,1,2,,0,,,,,,361,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbd48617,7700,mouscron,VBD48617,649000,0,0,,4,0,,1,2,1,2,Gas,0,,4,,,,198,,,,
https://immovlan.be/en/detail/residence/for-sale/3012/wilsele/rbu64935,3012,wilsele,RBU64935,620000,0,0,,3,0,,,,1,2,Electricity,0,,,,,,39,"yes, certificate in accordance","Residential zone (residential, urban)",,
https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbu64936,2640,mortsel,RBU64936,235000,0,0,On contract,3,0,,,,,,Not specified,0,East,,,,,,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/mixed-building/for-sale/2640/mortsel/rbu64939,2640,mortsel,RBU64939,235000,0,0,On contract,3,0,,,,,,Not specified,0,East,,,,,,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd48637,6040,jumet,VBD48637,199000,0,0,,2,0,,1,1,1,1,Fuel oil,0,,4,,,,424,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vwd15571,1030,schaarbeek,VWD15571,1275000,0,,On contract,5,,,,,3,,Gas,,,2,,,,187,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9900/eeklo/rbu64942,9900,eeklo,RBU64942,269000,0,,,3,,,1,1,1,1,Gas,,,2,2,,,442,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd48640,1050,elsene,VBD48640,1495000,0,1,On contract,5,,,,,3,4,Gas,,,2,4,,,251,,,,
https://immovlan.be/en/detail/residence/for-sale/3040/loonbeek/rbu64945,3040,loonbeek,RBU64945,695000,0,0,,4,0,,1,1,2,2,,0,,4,,,,243,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbd48642,7090,braine-le-comte,VBD48642,135000,0,,On contract,3,0,1,,,1,2,Gas,0,South,2,,,,245,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbd48643,7090,braine-le-comte,VBD48643,499000,0,1,On contract,6,,,,,2,,,,,2,,,,200,,,,
https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbd48644,4000,liege,VBD48644,250000,0,1,,5,,,,,2,2,Gas,0,East,3,,,,455,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/4000/glain/vbd48648,4000,glain,VBD48648,210000,0,1,,2,0,,,,1,1,Gas,0,East,3,,,,562,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/6997/erezee/vbd48649,6997,erezee,VBD48649,255000,,0,,,0,,,,,,Not specified,0,South-west,4,,,,,,,no flooding area,
https://immovlan.be/en/detail/bungalow/for-sale/4460/grace-hollogne/vbd48659,4460,grace-hollogne,VBD48659,219000,0,0,,2,0,,1,1,1,1,Fuel oil,0,,3,,,,469,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/7011/ghlin/vbd48656,7011,ghlin,VBD48656,200000,0,0,Negotiable,3,0,,1,1,,1,Gas,0,East,4,,,,489,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/3630/maasmechelen/rbu64951,3630,maasmechelen,RBU64951,199000,0,,On contract,2,,,1,1,1,,,,,4,,,,477,,,,
https://immovlan.be/en/detail/residence/for-sale/4800/verviers/vbd48665,4800,verviers,VBD48665,280000,0,0,On contract,4,0,,1,1,1,1,Gas,0,North,2,,,,213,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd48688,1180,ukkel,VBD48688,1500000,,0,On contract,5,0,,1,2,3,4,Gas,0,North-east,2,3,,,108,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/3080/tervuren/rbu64954,3080,tervuren,RBU64954,675000,0,,On contract,4,,1,,,2,3,Gas,,,3,,,,165,,,,
https://immovlan.be/en/detail/residence/for-sale/8550/zwevegem/rbt29418,8550,zwevegem,RBT29418,500000,0,0,Negotiable,3,0,,1,1,1,2,Not specified,0,,3,3,,,41,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/8830/hooglede/rbu55625,8830,hooglede,RBU55625,685000,0,0,,4,,,1,1,2,2,,,,,,,,285,"yes, certificate in accordance",Agricultural zone,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/4780/recht/vwd15127,4780,recht,VWD15127,234000,0,0,On contract,3,,1,1,,1,,Fuel oil,,South,4,,,,439,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/master-house/for-sale/5300/andenne/vbd43542,5300,andenne,VBD43542,295000,0,0,On contract,4,0,1,,,1,2,Fuel oil,0,North,2,2,,,322,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/4030/grivegnee/vbd32524,4030,grivegnee,VBD32524,350000,0,0,On contract,3,0,1,1,,1,2,Gas,0,East,2,2,,,191,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1120/neder-over-heembeek/vbd43554,1120,neder-over-heembeek,VBD43554,690000,0,0,On contract,4,,,1,1,1,3,Gas,0,South-west,3,3,,,147,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/1410/waterloo/vbd39810,1410,waterloo,VBD39810,449000,0,0,,4,0,1,,,1,3,Gas,0,,2,2,,,298,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd44107,6060,gilly,VBD44107,125000,0,0,,2,0,,1,1,1,1,,0,,,,,,707,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/8700/tielt/rbu56914,8700,tielt,RBU56914,,0,,,4,,1,1,,2,,Gas,0,,,,,,184,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/7620/jollain-merlin/vbd36576,7620,jollain-merlin,VBD36576,125000,0,0,,5,0,1,1,1,1,1,Coal,0,South,3,,,,525,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd44309,6700,arlon,VBD44309,440000,0,,On contract,4,0,1,1,1,1,1,Fuel oil,0,,4,1,,,450,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/8580/avelgem/rbu27255,8580,avelgem,RBU27255,155000,0,0,On contract,2,0,1,1,1,1,1,Fuel oil,,,3,,,,312,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd22082,6700,arlon,VBD22082,515000,0,,On contract,4,,1,1,1,3,3,Gas,,North,2,2,,,238,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/master-house/for-sale/6010/couillet/vbc91771,6010,couillet,VBC91771,469000,0,0,,4,0,1,1,1,2,,Fuel oil,,,4,,,,418,,,,
https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbu19525,8800,roeselare,RBU19525,290000,0,0,,3,,,,,1,3,Gas,,,2,,,,170,,"Residential zone (residential, urban)",,
https://immovlan.be/en/detail/residence/for-sale/7134/epinois/vbd33527,7134,epinois,VBD33527,230000,0,,On contract,2,0,1,1,1,1,1,Fuel oil,0,,2,,,,236,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/4219/wasseiges/vbd44721,4219,wasseiges,VBD44721,475000,0,0,On contract,3,0,1,1,1,1,2,Fuel oil,0,West,4,2,,,,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/mixed-building/for-sale/6240/farciennes/vbd44803,6240,farciennes,VBD44803,169000,0,,,3,,1,,,2,,,,,2,,,,514,,,,
https://immovlan.be/en/detail/villa/for-sale/6560/erquelinnes/vbd44848,6560,erquelinnes,VBD44848,254000,0,0,,5,,1,1,,1,,Not specified,,,4,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6560/erquelinnes/vbd44847,6560,erquelinnes,VBD44847,254000,0,0,,5,,1,1,,1,,Not specified,,,4,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8770/ingelmunster/rbu58966,8770,ingelmunster,RBU58966,230000,0,0,On contract,3,,1,1,1,1,2,Gas,0,North-east,2,2,,,387,,"Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/6210/les-bons-villers/vbd45039,6210,les-bons-villers,VBD45039,299900,0,0,,3,0,1,,,1,2,Fuel oil,0,,2,2,,,269,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9950/waarschoot/rbu59253,9950,waarschoot,RBU59253,426817,,0,,3,,1,,,1,1,,,,2,,,,,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9950/waarschoot/rbu59254,9950,waarschoot,RBU59254,489781,,0,,3,,,1,1,1,2,,,,3,,,,,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/3080/tervuren/rbu59320,3080,tervuren,RBU59320,630000,0,0,,4,,1,1,,1,1,Electricity,,,4,,,,322,"No, certificate does not comply","Residential zone (residential, urban)",,
https://immovlan.be/en/detail/residence/for-sale/5544/agimont/vbd45258,5544,agimont,VBD45258,189000,0,0,On contract,3,,1,1,1,1,2,,0,,3,4,,,381,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/villa/for-sale/5070/sart-saint-laurent/vbd45300,5070,sart-saint-laurent,VBD45300,279000,0,0,On contract,3,0,1,1,1,1,2,Fuel oil,0,North,4,2,,,227,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/5310/branchon/vbd45301,5310,branchon,VBD45301,275000,0,0,Immediately,3,0,1,1,1,1,1,,0,,3,1,,,337,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/6200/bouffioulx/vbd45314,6200,bouffioulx,VBD45314,149000,0,0,,4,,1,1,1,,,Gas,,,,,,,463,,,,
https://immovlan.be/en/detail/residence/for-sale/7100/haine-saint-pierre/vbd45315,7100,haine-saint-pierre,VBD45315,224000,0,0,,3,,1,1,,,,Not specified,,,,,,,410,,,,
https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vbd45451,6200,chatelet,VBD45451,279000,0,,On contract,5,0,1,,,1,2,Gas,0,North-west,2,4,,,176,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/6717/attert/vbd45550,6717,attert,VBD45550,125000,0,,On contract,3,0,,,,1,,,0,,3,2,,,,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/5660/aublain/vbd45568,5660,aublain,VBD45568,990000,0,0,,29,0,,,,14,11,Fuel oil,0,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/5670/nismes/vbd45570,5670,nismes,VBD45570,290000,0,0,,5,0,,,,3,4,Fuel oil,0,,,,,,217,,,,
https://immovlan.be/en/detail/bungalow/for-sale/5660/aublain/vbd45572,5660,aublain,VBD45572,99000,0,0,,2,0,,1,,1,1,Gas,0,,,,,,613,,,,
https://immovlan.be/en/detail/residence/for-sale/5660/aublain/vbd45573,5660,aublain,VBD45573,344500,0,0,,4,0,,1,,1,2,Not specified,0,,,,,,75,,,,
https://immovlan.be/en/detail/villa/for-sale/5660/aublain/vbd45575,5660,aublain,VBD45575,315000,0,0,,4,0,1,1,,1,1,Not specified,0,,,,,,342,,,,
https://immovlan.be/en/detail/residence/for-sale/6500/leugnies/vbd45578,6500,leugnies,VBD45578,260000,0,0,,2,0,,1,,1,1,Fuel oil,0,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6230/obaix/vbd45576,6230,obaix,VBD45576,160000,0,0,,2,0,,,,1,1,Fuel oil,0,,,,,,397,,,,
https://immovlan.be/en/detail/residence/for-sale/5660/aublain/vbd45580,5660,aublain,VBD45580,525000,0,0,,4,0,1,1,,1,2,Not specified,0,South,,,,,124,,,,
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbd45600,7700,mouscron,VBD45600,595000,0,0,On contract,3,,,1,2,2,3,Not specified,0,South,2,1,,,95,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbu60206,9600,ronse,RBU60206,,0,0,On contract,3,0,1,1,1,1,,,0,,4,3,,,558,,,,
https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vbd45664,6200,chatelet,VBD45664,169000,0,0,,3,0,,,,1,1,Gas,0,West,2,2,,,379,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/7022/hyon/vbd45814,7022,hyon,VBD45814,345000,0,,,2,0,,1,1,1,2,,,,4,3,,,360,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/6560/erquelinnes/vbd45768,6560,erquelinnes,VBD45768,190000,0,0,On contract,3,0,1,1,1,1,2,Fuel oil,0,,4,2,,,764,,,,
https://immovlan.be/en/detail/villa/for-sale/6540/lobbes/vbd45817,6540,lobbes,VBD45817,345000,0,0,,6,0,1,1,1,2,1,Electricity,0,South-east,4,,,,155,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/4190/xhoris/vbd45833,4190,xhoris,VBD45833,175000,0,,On contract,1,,1,1,,1,1,Fuel oil,0,,2,4,,,129,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu60572,8000,brugge,RBU60572,345000,0,0,,1,,,,,1,1,,,,,,,,352,,"Residential area of cultural, historical value",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbd46079,7090,braine-le-comte,VBD46079,225000,0,,On contract,4,0,,,,1,2,,0,,2,3,,,339,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/bungalow/for-sale/8930/menen/rwc41129,8930,menen,RWC41129,250000,0,0,On contract,3,,0,1,,1,,Gas,0,,2,,,,339,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/villa/for-sale/6110/montigny-le-tilleul/vbd46156,6110,montigny-le-tilleul,VBD46156,229000,0,0,On contract,3,0,1,1,2,1,1,,0,South,4,,,,442,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/5300/vezin/vbd46238,5300,vezin,VBD46238,299500,0,0,,3,0,1,1,1,1,2,Fuel oil,0,North-east,3,1,,,416,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/2840/terhagen/rbu60881,2840,terhagen,RBU60881,309000,0,0,On contract,3,0,1,,,1,2,Gas,0,West,2,,,,165,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/8530/harelbeke/rbu61275,8530,harelbeke,RBU61275,265000,0,0,,2,,1,1,1,1,1,Gas,,,,,,,522,"No, certificate does not comply","Residential zone (residential, urban)",,
https://immovlan.be/en/detail/residence/for-sale/8940/wervik/rwc41138,8940,wervik,RWC41138,249000,0,0,On contract,5,,0,,,1,,Not specified,0,,2,,,,272,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/master-house/for-sale/7060/soignies/vbd46457,7060,soignies,VBD46457,480000,0,1,,6,,1,1,7,2,3,Fuel oil,0,,4,2,,,321,,,,
https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbd46459,5500,dinant,VBD46459,259000,0,0,Immediately,3,,,,,1,2,Gas,0,,2,3,,,100,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/3090/overijse/vbd46490,3090,overijse,VBD46490,420000,0,0,,3,0,1,1,1,1,2,Fuel oil,,,4,,,,498,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbu61377,9800,astene,RBU61377,445000,0,0,,4,,1,1,,1,2,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/rbu61388,6040,jumet,RBU61388,135000,0,0,On contract,2,0,1,,,1,1,Fuel oil,0,,3,2,,,417,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/6200/bouffioulx/vbd46619,6200,bouffioulx,VBD46619,349000,0,,,3,,1,1,1,1,2,Gas,0,,4,,,,240,,,,
https://immovlan.be/en/detail/residence/for-sale/1390/grez-doiceau/vbd46603,1390,grez-doiceau,VBD46603,425000,0,0,,3,0,,1,1,1,2,,0,,,,,,420,,,,
https://immovlan.be/en/detail/residence/for-sale/9550/herzele/rbu61494,9550,herzele,RBU61494,379000,0,0,Immediately,2,0,,1,1,1,2,,0,,,,,,55,"yes, certificate in accordance","Residential zone (residential, urban)",,
https://immovlan.be/en/detail/residence/for-sale/5380/hingeon/vbd46729,5380,hingeon,VBD46729,175000,0,0,On contract,3,0,1,1,1,,1,Fuel oil,0,South-east,3,1,,,638,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61948,3900,pelt,RBU61948,353000,,0,,3,,,,,1,,,,,3,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1350/jandrain-jandrenouille/vbd46747,1350,jandrain-jandrenouille,VBD46747,990000,0,0,Immediately,7,0,1,1,2,3,4,Fuel oil,0,,4,3,,,177,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61956,3900,pelt,RBU61956,331000,,0,,3,,,,,1,,,,,2,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61953,3900,pelt,RBU61953,332500,,0,,3,,,,,1,,,,,2,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61965,3900,pelt,RBU61965,328500,,0,,3,,,1,,1,,,,,2,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61968,3900,pelt,RBU61968,341000,,0,,3,,,1,,1,,,,,3,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61966,3900,pelt,RBU61966,327500,,0,,3,,,1,,1,,,,,2,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd46833,6060,gilly,VBD46833,229000,0,0,,5,0,1,1,1,2,2,Gas,0,,3,,,,224,,,,
https://immovlan.be/en/detail/residence/for-sale/6560/solre-sur-sambre/vbd46869,6560,solre-sur-sambre,VBD46869,125000,0,0,,3,,1,,,1,,Not specified,,,2,,,,291,,,,
https://immovlan.be/en/detail/residence/for-sale/6560/bersillies-l-abbaye/vbd46872,6560,bersillies-l-abbaye,VBD46872,158000,0,0,,4,,,1,1,,,Not specified,,,4,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8551/heestert/rbu62084,8551,heestert,RBU62084,174000,0,0,On contract,5,,1,1,4,1,1,Gas,0,North-east,3,2,,,880,,"Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/6240/farciennes/vbd46983,6240,farciennes,VBD46983,129000,0,0,,1,0,,,,1,1,Gas,0,,4,,,,252,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/8370/blankenberge/rbu62147,8370,blankenberge,RBU62147,449000,0,0,,3,,1,1,1,1,1,,,,4,,,,784,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbu62390,8800,roeselare,RBU62390,279000,0,0,On contract,4,,1,,,1,1,Gas,0,,2,,,,148,,"Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/5621/hanzinelle/vbd47182,5621,hanzinelle,VBD47182,150000,0,0,,6,0,1,,,1,1,,0,,2,,,,112,,,,
https://immovlan.be/en/detail/residence/for-sale/6560/solre-sur-sambre/rbu62400,6560,solre-sur-sambre,RBU62400,80000,0,0,Immediately,3,0,1,1,1,1,1,Coal,0,East,3,,,,970,,,,
https://immovlan.be/en/detail/residence/for-sale/7000/mons/rbu62399,7000,mons,RBU62399,195000,0,0,Negotiable,2,0,,,,1,2,Gas,0,South,,,,,129,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/9400/voorde/rbu62441,9400,voorde,RBU62441,549000,,0,Immediately,3,0,1,1,,1,2,,0,,,,,,2,"yes, certificate in accordance","Residential zone (residential, urban)",,
https://immovlan.be/en/detail/residence/for-sale/8560/gullegem/rbu62532,8560,gullegem,RBU62532,378000,0,0,,3,,,,,1,2,Gas,0,North-west,2,,,,84,,"Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/8552/moen/rbu62561,8552,moen,RBU62561,345000,0,0,On contract,3,,1,,,1,2,Gas,0,East,2,2,,,29,,Extended area of residence,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/5190/jemeppe-sur-sambre/vbd47422,5190,jemeppe-sur-sambre,VBD47422,195000,0,,On contract,2,0,1,,,1,2,Fuel oil,0,South-east,4,4,,,309,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/9630/zwalm/rbu62977,9630,zwalm,RBU62977,169000,0,0,,3,,,,,1,,,,,,,,,1119,,"Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/mixed-building/for-sale/9688/schorisse/rbu63087,9688,schorisse,RBU63087,650000,0,,On contract,1,,,1,1,,5,Gas,0,,3,2,,,,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/7090/hennuyeres/rbu63284,7090,hennuyeres,RBU63284,750000,0,0,On contract,4,0,1,1,2,1,2,Fuel oil,0,East,4,,,,160,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/villa/for-sale/7180/seneffe/vwd15538,7180,seneffe,VWD15538,410000,0,,Negotiable,4,,1,1,,2,,Fuel oil,0,North-west,4,,,,223,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/8830/hooglede/rbu64571,8830,hooglede,RBU64571,469000,0,0,,3,,1,1,1,1,2,Gas,,,4,,,,214,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1780/wemmel/rbu64397,1780,wemmel,RBU64397,695000,0,0,On contract,3,0,1,1,1,1,2,Gas,0,West,4,2,,,306,"yes, certificate in accordance","Residential zone (residential, urban)",,
https://immovlan.be/en/detail/residence/for-sale/3111/wezemaal/rbu64427,3111,wezemaal,RBU64427,350000,0,,,3,,1,1,,2,,Fuel oil,,,3,,,,244,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/6724/houdemont/vbd48239,6724,houdemont,VBD48239,340000,0,0,,3,0,,,,2,2,Gas,0,South,2,,,,,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd48237,6700,arlon,VBD48237,695000,0,0,,3,0,,1,2,2,2,Fuel oil,0,South,4,,,,172,"yes, certificate in accordance",,,
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd48119,1050,elsene,VBD48119,525000,0,,On contract,2,1,,,,1,,Gas,0,,2,1,,,180,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd48120,1000,brussels,VBD48120,525000,0,,On contract,2,1,,,,1,,Gas,0,,2,1,,,180,"yes, certificate in accordance",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd48018,1160,oudergem,VBD48018,850000,0,,On contract,5,0,1,1,1,2,4,,0,West,2,3,,,148,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/1080/sint-jans-molenbeek/vbd48020,1080,sint-jans-molenbeek,VBD48020,595000,0,,,7,0,1,,,5,5,Gas,0,North,2,3,,,177,"No, certificate does not comply",,,
https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu64288,2140,borgerhout,RBU64288,239000,0,0,On contract,4,0,,,,1,,Gas,0,West,2,,,,610,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,
https://immovlan.be/en/detail/residence/for-sale/5002/saint-servais/vbd47961,5002,saint-servais,VBD47961,275000,0,0,On contract,4,0,1,,,2,2,Gas,0,,2,2,,,410,"No, certificate does not comply",,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/6200/chatelineau/vwd15547,6200,chatelineau,VWD15547,200000,0,,,3,,,1,,1,,Fuel oil,,,2,,,,446,,,,
https://immovlan.be/en/detail/residence/for-sale/9880/aalter/rbu64247,9880,aalter,RBU64247,425000,0,0,,4,0,,,,2,1,Fuel oil,0,South,4,,,,536,,,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/3581/beverlo/rbu64216,3581,beverlo,RBU64216,425450,,,,3,0,,1,,1,,Gas,,,3,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9100/sint-niklaas/rbu63295,9100,sint-niklaas,RBU63295,415000,0,0,On contract,4,0,1,1,,1,2,Gas,0,North-east,2,,,,36,"yes, certificate in accordance",Extended area of residence,no flooding area,
https://immovlan.be/en/detail/residence/for-sale/2150/borsbeek/rbu63298,2150,borsbeek,RBU63298,449500,0,0,On contract,3,0,,1,1,1,2,Not specified,0,South-west,2,,,,250,,"Residential zone (residential, urban)",no flooding area,
